,Station information:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
4017,Waipara West Ews,20230711,300,3.1,3,98,2.8,
4018,Waipara West Ews,20230711,400,3.6,3.4,96,3,
4019,Waipara West Ews,20230711,500,2.9,2.7,96,2.3,
4020,Waipara West Ews,20230711,600,2.8,2.6,96,2.2,
4021,Waipara West Ews,20230711,700,2.7,2.5,97,2.3,
4022,Waipara West Ews,20230711,800,2.2,2.1,98,1.9,
4023,Waipara West Ews,20230711,900,3.6,3.5,98,3.3,
4024,Waipara West Ews,20230711,1000,6.5,6.2,96,5.9,
4025,Waipara West Ews,20230711,1100,8.4,7.3,85,6,
4026,Waipara West Ews,20230711,1200,11.1,9,74,6.7,
4027,Waipara West Ews,20230711,1300,12.1,9.7,71,7,
4028,Waipara West Ews,20230711,1400,12,9.4,69,6.5,
4029,Waipara West Ews,20230711,1500,12,9.2,67,6.1,
4030,Waipara West Ews,20230711,1600,11.7,9.4,72,6.8,
4031,Waipara West Ews,20230711,1700,9.2,8.2,86,7,
4032,Waipara West Ews,20230711,1800,6,5.8,97,5.6,
4033,Waipara West Ews,20230711,1900,5.2,5,97,4.8,
4034,Waipara West Ews,20230711,2000,4.5,4.4,98,4.2,
4035,Waipara West Ews,20230711,2100,3.8,3.8,99,3.7,
4036,Waipara West Ews,20230711,2200,2.5,2.5,100,2.5,
4037,Waipara West Ews,20230711,2300,4.5,4.3,96,3.9,
4038,Waipara West Ews,20230712,0,10.1,6.3,52,0.7,
4039,Waipara West Ews,20230712,100,11.1,6.7,48,0.5,
4040,Waipara West Ews,20230712,200,11.8,7.4,49,1.5,
4041,Waipara West Ews,20230712,300,11.8,7.5,50,1.8,
4042,Waipara West Ews,20230712,400,12.4,7.6,46,1.1,
4043,Waipara West Ews,20230712,500,11.6,7.5,52,2.1,
4044,Waipara West Ews,20230712,600,11.7,7.7,53,2.5,
4045,Waipara West Ews,20230712,700,7.9,5.8,71,3,
4046,Waipara West Ews,20230712,800,10.3,6.4,52,0.9,
4047,Waipara West Ews,20230712,900,11.3,7.1,50,1.3,
4048,Waipara West Ews,20230712,1000,11,7.5,57,2.8,
4049,Waipara West Ews,20230712,1100,8.9,7,75,4.7,
4050,Waipara West Ews,20230712,1200,7.4,6.4,86,5.2,
4051,Waipara West Ews,20230712,1300,6.4,5.3,84,3.9,
4052,Waipara West Ews,20230712,1400,6,4.9,83,3.4,
4053,Waipara West Ews,20230712,1500,5.5,4.8,89,3.8,
4054,Waipara West Ews,20230712,1600,5.6,4.6,84,3.1,
4055,Waipara West Ews,20230712,1700,4.3,3.7,90,2.8,
4056,Waipara West Ews,20230712,1800,2.7,2.4,94,1.9,
4057,Waipara West Ews,20230712,1900,1.9,1.6,95,1.2,
4058,Waipara West Ews,20230712,2000,2.2,2,96,1.7,
4059,Waipara West Ews,20230712,2100,1.6,1.4,96,1,
4060,Waipara West Ews,20230712,2200,1.6,1.3,95,0.9,
4061,Waipara West Ews,20230712,2300,1.6,1.3,95,0.9,
4062,Waipara West Ews,20230713,0,0.9,0.7,96,0.4,
4063,Waipara West Ews,20230713,100,1,0.6,92,-0.1,
4064,Waipara West Ews,20230713,200,2,1.1,84,-0.4,
4065,Waipara West Ews,20230713,300,3.4,2.1,78,-0.1,
4066,Waipara West Ews,20230713,400,4.1,2.7,76,0.3,
4067,Waipara West Ews,20230713,500,4.2,2.6,74,0,
4068,Waipara West Ews,20230713,600,4.6,3,74,0.4,
4069,Waipara West Ews,20230713,700,2.4,1.3,81,-0.5,
4070,Waipara West Ews,20230713,800,6.7,4.7,70,1.6,
4071,Waipara West Ews,20230713,900,8.9,6.2,64,2.5,
4072,Waipara West Ews,20230713,1000,10.7,7.6,62,3.8,
4073,Waipara West Ews,20230713,1100,12.6,8.1,49,2.2,
4074,Waipara West Ews,20230713,1200,13.8,8.6,44,1.8,
4075,Waipara West Ews,20230713,1300,12.4,8.3,53,3.1,
4076,Waipara West Ews,20230713,1400,11.5,7.3,51,1.8,
4077,Waipara West Ews,20230713,1500,12.3,7.9,50,2.2,
4078,Waipara West Ews,20230713,1600,11.6,7.8,55,2.9,
4079,Waipara West Ews,20230713,1700,8.1,5.9,70,3,
4080,Waipara West Ews,20230713,1800,6.7,5.6,84,4.2,
4081,Waipara West Ews,20230713,1900,6.3,5.4,86,4.2,
4082,Waipara West Ews,20230713,2000,6.3,5.2,83,3.6,
4083,Waipara West Ews,20230713,2100,5.7,4.5,82,2.9,
4084,Waipara West Ews,20230713,2200,5.6,4.4,81,2.6,
4085,Waipara West Ews,20230713,2300,6.1,4.7,78,2.6,
4086,Waipara West Ews,20230714,0,8.2,6.1,71,3.3,
4087,Waipara West Ews,20230714,100,10.5,7.4,62,3.6,
4088,Waipara West Ews,20230714,200,13.3,8.9,52,3.7,
4089,Waipara West Ews,20230714,300,15.3,9.9,45,3.5,
4090,Waipara West Ews,20230714,400,14.6,9.7,49,4,
4091,Waipara West Ews,20230714,500,15.1,9.9,47,3.9,
4092,Waipara West Ews,20230714,600,15.5,10.1,46,4,
4093,Waipara West Ews,20230714,700,13.8,9.3,51,3.9,
4094,Waipara West Ews,20230714,800,17.3,10.9,40,3.6,
4095,Waipara West Ews,20230714,900,15.9,10.6,47,4.6,
4096,Waipara West Ews,20230714,1000,17.2,11.6,47,5.8,
4097,Waipara West Ews,20230714,1100,18.9,12.1,40,5,
4098,Waipara West Ews,20230714,1200,16,11.5,55,7,
4099,Waipara West Ews,20230714,1300,15.1,11.4,61,7.6,
4100,Waipara West Ews,20230714,1400,14.8,11.1,61,7.4,
4101,Waipara West Ews,20230714,1500,14.1,11,66,7.9,
4102,Waipara West Ews,20230714,1600,12.4,10,72,7.5,
4103,Waipara West Ews,20230714,1700,10.1,8.6,80,6.8,
4104,Waipara West Ews,20230714,1800,8.4,7.4,86,6.2,
4105,Waipara West Ews,20230714,1900,8.8,7.9,87,6.8,
4106,Waipara West Ews,20230714,2000,6.9,6.6,96,6.3,
4107,Waipara West Ews,20230714,2100,7.2,6.7,92,6,
4108,Waipara West Ews,20230714,2200,6.3,5.9,94,5.4,
4109,Waipara West Ews,20230714,2300,4.8,4.6,97,4.4,
4110,Waipara West Ews,20230715,0,5.9,5.7,97,5.5,
4111,Waipara West Ews,20230715,100,4.8,4.6,96,4.2,
4112,Waipara West Ews,20230715,200,5.1,4.6,92,3.9,
4113,Waipara West Ews,20230715,300,7,5.6,80,3.8,
4114,Waipara West Ews,20230715,400,5,4.4,91,3.7,
4115,Waipara West Ews,20230715,500,4,3.7,95,3.3,
4116,Waipara West Ews,20230715,600,2.8,2.4,92,1.6,
4117,Waipara West Ews,20230715,700,4,3.2,86,1.9,
4118,Waipara West Ews,20230715,800,4.1,3.2,85,1.8,
4119,Waipara West Ews,20230715,900,5.9,4.7,81,2.9,
4120,Waipara West Ews,20230715,1000,9,6.9,72,4.2,
4121,Waipara West Ews,20230715,1100,12.6,9.8,68,6.9,
4122,Waipara West Ews,20230715,1200,15.7,10.7,50,5.3,
4123,Waipara West Ews,20230715,1300,17,10.8,41,3.7,
4124,Waipara West Ews,20230715,1400,16.7,10.4,40,3.1,
4125,Waipara West Ews,20230715,1500,16.4,10.2,40,2.8,
4126,Waipara West Ews,20230715,1600,15.8,9.8,41,2.6,
4127,Waipara West Ews,20230715,1700,14.2,9,45,2.5,
4128,Waipara West Ews,20230715,1800,13.5,8.5,46,2.1,
4129,Waipara West Ews,20230715,1900,13.5,8.3,44,1.5,
4130,Waipara West Ews,20230715,2000,14.1,8.3,39,0.4,
4131,Waipara West Ews,20230715,2100,13.4,7.7,39,-0.2,
4132,Waipara West Ews,20230715,2200,13.9,7.6,34,-1.7,
4133,Waipara West Ews,20230715,2300,14.1,8.2,38,0,
4134,Waipara West Ews,20230716,0,14.2,8.4,39,0.5,
4135,Waipara West Ews,20230716,100,13.7,8.7,46,2.3,
4136,Waipara West Ews,20230716,200,14.1,9.1,47,3,
4137,Waipara West Ews,20230716,300,13.3,8.7,50,3.1,
4138,Waipara West Ews,20230716,400,11,7.5,58,3.1,
4139,Waipara West Ews,20230716,500,14.1,8.1,37,-0.3,
4140,Waipara West Ews,20230716,600,13.8,8.7,45,2.1,
4141,Waipara West Ews,20230716,700,14.2,9.1,46,2.8,
4142,Waipara West Ews,20230716,800,13.4,8.4,46,2,
4143,Waipara West Ews,20230716,900,11.5,7.8,56,3.1,
4144,Waipara West Ews,20230716,1000,15,9.4,43,2.5,
4145,Waipara West Ews,20230716,1100,16.2,10.6,45,4.3,
4146,Waipara West Ews,20230716,1200,16.9,10.9,43,4.3,
4147,Waipara West Ews,20230716,1300,16.1,10.8,48,5.1,
4148,Waipara West Ews,20230716,1400,17.1,10.9,41,3.8,
4149,Waipara West Ews,20230716,1500,15.4,10.2,47,4.2,
4150,Waipara West Ews,20230716,1600,12.7,9.3,61,5.4,
4151,Waipara West Ews,20230716,1700,10.8,9.1,79,7.3,
4152,Waipara West Ews,20230716,1800,10.4,9,82,7.5,
4153,Waipara West Ews,20230716,1900,10,9,87,8,
4154,Waipara West Ews,20230716,2000,9.7,8.6,86,7.5,
4155,Waipara West Ews,20230716,2100,9.2,8.5,90,7.7,
4156,Waipara West Ews,20230716,2200,8.3,7.4,88,6.4,
4157,Waipara West Ews,20230716,2300,7.4,7,94,6.5,
4158,Waipara West Ews,20230717,0,6.4,5.9,92,5.2,
4159,Waipara West Ews,20230717,100,5.3,5,95,4.6,
4160,Waipara West Ews,20230717,200,5.2,5,96,4.6,
4161,Waipara West Ews,20230717,300,5.7,4.8,86,3.6,
4162,Waipara West Ews,20230717,400,5.7,4.3,78,2.2,
4163,Waipara West Ews,20230717,500,5.9,4,71,1.1,
4164,Waipara West Ews,20230717,600,6.6,4.2,65,0.5,
4165,Waipara West Ews,20230717,700,7.5,4.6,60,0.3,
4166,Waipara West Ews,20230717,800,7.6,4.8,61,0.6,
4167,Waipara West Ews,20230717,900,9.1,5.9,58,1.3,
4168,Waipara West Ews,20230717,1000,13,8.2,47,2,
4169,Waipara West Ews,20230717,1100,14.9,9.2,42,2.1,
4170,Waipara West Ews,20230717,1200,15.7,10.1,44,3.5,
4171,Waipara West Ews,20230717,1300,16.9,9.9,34,1,
4172,Waipara West Ews,20230717,1400,17.7,10.6,35,2.1,
4173,Waipara West Ews,20230717,1500,15.8,9.7,40,2.3,
4174,Waipara West Ews,20230717,1600,14.8,9.3,43,2.4,
4175,Waipara West Ews,20230717,1700,14,8.9,46,2.6,
4176,Waipara West Ews,20230717,1800,13.4,8.5,47,2.3,
4177,Waipara West Ews,20230717,1900,13.9,8.8,46,2.5,
4178,Waipara West Ews,20230717,2000,13.6,8.8,48,2.8,
4179,Waipara West Ews,20230717,2100,12.5,8.1,50,2.4,
4180,Waipara West Ews,20230717,2200,11.9,7.7,51,2.1,
4181,Waipara West Ews,20230717,2300,12.1,7.8,50,2,
4182,Waipara West Ews,20230718,0,14.1,8.9,45,2.4,
4183,Waipara West Ews,20230718,100,14.3,9.2,46,2.9,
4184,Waipara West Ews,20230718,200,14.7,9.5,46,3.2,
4185,Waipara West Ews,20230718,300,14.7,9.4,45,2.9,
4186,Waipara West Ews,20230718,400,13.8,8.9,47,2.7,
4187,Waipara West Ews,20230718,500,14.1,9,46,2.7,
4188,Waipara West Ews,20230718,600,12.2,8.2,54,3.2,
4189,Waipara West Ews,20230718,700,12.7,8.3,50,2.6,
4190,Waipara West Ews,20230718,800,15,9.3,42,2.2,
4191,Waipara West Ews,20230718,900,14.9,9.4,44,2.8,
4192,Waipara West Ews,20230718,1000,15.7,9.8,41,2.5,
4193,Waipara West Ews,20230718,1100,17,10.8,41,3.7,
4194,Waipara West Ews,20230718,1200,17,10.8,41,3.7,
4195,Waipara West Ews,20230718,1300,17.7,11.1,39,3.6,
4196,Waipara West Ews,20230718,1400,17.2,10.9,41,3.9,
4197,Waipara West Ews,20230718,1500,17.7,11.2,40,4,
4198,Waipara West Ews,20230718,1600,16.7,10.5,41,3.4,
4199,Waipara West Ews,20230718,1700,15.7,9.9,42,2.9,
4200,Waipara West Ews,20230718,1800,15.4,9.4,40,1.9,
4201,Waipara West Ews,20230718,1900,15,9.2,41,1.9,
4202,Waipara West Ews,20230718,2000,14.7,9.1,42,2,
4203,Waipara West Ews,20230718,2100,14.2,8.9,44,2.2,
4204,Waipara West Ews,20230718,2200,13.9,8.7,45,2.2,
4205,Waipara West Ews,20230718,2300,13.1,8.4,48,2.4,
4206,Waipara West Ews,20230719,0,13.5,8.5,46,2.1,
4207,Waipara West Ews,20230719,100,11.4,7.5,54,2.4,
4208,Waipara West Ews,20230719,200,13,8.1,46,1.7,
4209,Waipara West Ews,20230719,300,11.2,7.1,51,1.5,
4210,Waipara West Ews,20230719,400,13,7.9,44,1.1,
4211,Waipara West Ews,20230719,500,12.6,7.8,46,1.3,
4212,Waipara West Ews,20230719,600,13.4,7.9,41,0.4,
4213,Waipara West Ews,20230719,700,11.6,7,46,0.4,
4214,Waipara West Ews,20230719,800,13.5,8.1,42,0.9,
4215,Waipara West Ews,20230719,900,14.9,8.9,39,1.1,
4216,Waipara West Ews,20230719,1000,14.9,9,40,1.4,
4217,Waipara West Ews,20230719,1100,15.6,9.5,39,1.7,
4218,Waipara West Ews,20230719,1200,15.9,9.1,34,0.1,
4219,Waipara West Ews,20230719,1300,16.8,9.9,35,1.3,
4220,Waipara West Ews,20230719,1400,16.4,10.2,40,2.8,
4221,Waipara West Ews,20230719,1500,16.1,10.1,41,2.9,
4222,Waipara West Ews,20230719,1600,15.7,9.9,42,2.9,
4223,Waipara West Ews,20230719,1700,14.1,8.7,43,1.7,
4224,Waipara West Ews,20230719,1800,13.6,8.5,45,1.9,
4225,Waipara West Ews,20230719,1900,12.9,8.6,52,3.3,
4226,Waipara West Ews,20230719,2000,12.1,7.9,52,2.6,
4227,Waipara West Ews,20230719,2100,13.3,8.7,50,3.1,
4228,Waipara West Ews,20230719,2200,10.2,7.1,61,3,
4229,Waipara West Ews,20230719,2300,12.7,8.1,48,2,
4230,Waipara West Ews,20230720,0,13.1,8.2,46,1.8,
4231,Waipara West Ews,20230720,100,11.2,7.4,54,2.3,
4232,Waipara West Ews,20230720,200,12.9,7.6,42,0.3,
4233,Waipara West Ews,20230720,300,9.6,6.2,56,1.3,
4234,Waipara West Ews,20230720,400,7.6,5.3,68,2.1,
4235,Waipara West Ews,20230720,500,7.7,6.1,77,3.9,
4236,Waipara West Ews,20230720,600,9,7.4,78,5.4,
4237,Waipara West Ews,20230720,700,9.1,7.4,77,5.3,
4238,Waipara West Ews,20230720,800,9.5,7.8,77,5.7,
4239,Waipara West Ews,20230720,900,9.9,8.3,79,6.4,
4240,Waipara West Ews,20230720,1000,9.6,8.7,88,7.7,
4241,Waipara West Ews,20230720,1100,9.7,8.7,87,7.7,
4242,Waipara West Ews,20230720,1200,10.2,8.8,82,7.3,
4243,Waipara West Ews,20230720,1300,9,8.3,90,7.5,
4244,Waipara West Ews,20230720,1400,8,7.8,97,7.6,
4245,Waipara West Ews,20230720,1500,8.1,7.8,95,7.4,
4246,Waipara West Ews,20230720,1600,7.7,7.2,92,6.5,
4247,Waipara West Ews,20230720,1700,6.9,6.6,95,6.2,
4248,Waipara West Ews,20230720,1800,6.7,6.5,97,6.3,
4249,Waipara West Ews,20230720,1900,6.2,5.9,96,5.6,
4250,Waipara West Ews,20230720,2000,6.1,6,98,5.8,
4251,Waipara West Ews,20230720,2100,6.1,5.9,97,5.7,
4252,Waipara West Ews,20230720,2200,6,5.9,98,5.7,
4253,Waipara West Ews,20230720,2300,6,5.6,94,5.1,
4254,Waipara West Ews,20230721,0,6,5.6,94,5.1,
4255,Waipara West Ews,20230721,100,6,5.5,92,4.8,
4256,Waipara West Ews,20230721,200,5.9,5.2,89,4.2,
4257,Waipara West Ews,20230721,300,5.8,4.7,83,3.2,
4258,Waipara West Ews,20230721,400,5.3,4.2,83,2.7,
4259,Waipara West Ews,20230721,500,4.1,3.3,86,2,
4260,Waipara West Ews,20230721,600,3.5,3,91,2.2,
4261,Waipara West Ews,20230721,700,3.1,2.8,94,2.2,
4262,Waipara West Ews,20230721,800,2.8,2.5,95,2.1,
4263,Waipara West Ews,20230721,900,3.9,3.4,91,2.6,
4264,Waipara West Ews,20230721,1000,5.7,4.7,84,3.2,
4265,Waipara West Ews,20230721,1100,6.2,5.2,85,3.9,
4266,Waipara West Ews,20230721,1200,6,5.2,88,4.2,
4267,Waipara West Ews,20230721,1300,8,6.7,82,5.1,
4268,Waipara West Ews,20230721,1400,7.9,6.6,82,5,
4269,Waipara West Ews,20230721,1500,6.5,5.4,84,4,
4270,Waipara West Ews,20230721,1600,6.2,5.6,90,4.7,
4271,Waipara West Ews,20230721,1700,5.4,4.8,91,4.1,
4272,Waipara West Ews,20230721,1800,4.7,4.2,92,3.5,
4273,Waipara West Ews,20230721,1900,4.9,4.7,96,4.3,
4274,Waipara West Ews,20230721,2000,4.9,4.7,96,4.3,
4275,Waipara West Ews,20230721,2100,4.5,4.3,96,3.9,
4276,Waipara West Ews,20230721,2200,4.8,4.5,95,4.1,
4277,Waipara West Ews,20230721,2300,4.6,4.2,94,3.7,
4278,Waipara West Ews,20230722,0,4.2,3.8,94,3.3,
4279,Waipara West Ews,20230722,100,4,3.5,92,2.8,
4280,Waipara West Ews,20230722,200,4.2,4,96,3.6,
4281,Waipara West Ews,20230722,300,4.3,4.1,97,3.9,
4282,Waipara West Ews,20230722,400,5.1,4.5,90,3.6,
4283,Waipara West Ews,20230722,500,4.2,3.5,88,2.4,
4284,Waipara West Ews,20230722,600,3.9,3.1,86,1.8,
4285,Waipara West Ews,20230722,700,4.5,3.4,82,1.7,
4286,Waipara West Ews,20230722,800,4.9,3.7,81,1.9,
4287,Waipara West Ews,20230722,900,5.7,4,74,1.5,
4288,Waipara West Ews,20230722,1000,6.2,4.3,72,1.5,
4289,Waipara West Ews,20230722,1100,6.7,4.4,66,0.8,
4290,Waipara West Ews,20230722,1200,7.2,5,68,1.7,
4291,Waipara West Ews,20230722,1300,6.1,4.4,75,2,
4292,Waipara West Ews,20230722,1400,5.4,4.3,82,2.6,
4293,Waipara West Ews,20230728,1100,9,7.1,74,4.6,
4294,Waipara West Ews,20230728,1200,10.1,7.5,67,4.3,
4295,Waipara West Ews,20230728,1300,11.1,8.1,63,4.3,
4296,Waipara West Ews,20230728,1400,9.4,7.1,70,4.2,
4297,Waipara West Ews,20230728,1500,11,8,63,4.3,
4298,Waipara West Ews,20230728,1600,10,7.6,69,4.6,
4299,Waipara West Ews,20230728,1700,6.9,5.3,77,3.2,
4300,Waipara West Ews,20230728,1800,4.3,3.6,88,2.5,
4301,Waipara West Ews,20230728,1900,3.3,2.9,93,2.3,
4302,Waipara West Ews,20230728,2000,2.7,2.4,95,2,
4303,Waipara West Ews,20230728,2100,2.6,2.4,96,2,
4304,Waipara West Ews,20230728,2200,1.9,1.7,97,1.5,
4305,Waipara West Ews,20230728,2300,1.8,1.5,94,0.9,
4306,Waipara West Ews,20230729,0,1.7,1.4,94,0.8,
4307,Waipara West Ews,20230729,100,1.2,0.9,94,0.4,
4308,Waipara West Ews,20230729,200,0.7,0.5,95,0,
4309,Waipara West Ews,20230729,300,0.7,0.4,93,-0.3,
4310,Waipara West Ews,20230729,400,0.9,0.5,93,-0.1,
4311,Waipara West Ews,20230729,500,0.6,0.2,91,-0.7,
4312,Waipara West Ews,20230729,900,1.2,0.6,89,-0.4,
4313,Waipara West Ews,20230729,1000,3.4,2.4,82,0.6,
4314,Waipara West Ews,20230729,1100,6.5,4.6,72,1.8,
4315,Waipara West Ews,20230729,1200,9.4,6.4,61,2.3,
4316,Waipara West Ews,20230729,1300,11.6,8.2,60,4.1,
4317,Waipara West Ews,20230729,1400,11.8,8,55,3.1,
4318,Waipara West Ews,20230729,1500,11.9,8.7,62,4.9,
4319,Waipara West Ews,20230729,1600,9.7,7.1,66,3.7,
4320,Waipara West Ews,20230729,1700,7.8,6.1,76,3.8,
4321,Waipara West Ews,20230729,1800,5.2,4.5,89,3.5,
4322,Waipara West Ews,20230729,1900,4.9,4.4,92,3.7,
4323,Waipara West Ews,20230729,2000,4.4,4,94,3.5,
4324,Waipara West Ews,20230729,2100,4.3,3.9,94,3.4,
4325,Waipara West Ews,20230729,2200,4.1,3.6,92,2.9,
4326,Waipara West Ews,20230729,2300,3.8,3.3,92,2.6,
4327,Waipara West Ews,20230730,0,3.2,2.8,93,2.2,
4328,Waipara West Ews,20230730,100,2.3,2,94,1.4,
4329,Waipara West Ews,20230730,200,1.9,1.5,93,0.9,
4330,Waipara West Ews,20230730,300,1.8,1.4,92,0.6,
4331,Waipara West Ews,20230730,400,1.5,1,91,0.2,
4332,Waipara West Ews,20230730,500,1.2,0.8,92,0.1,
4333,Waipara West Ews,20230730,600,1.1,0.6,90,-0.3,
4334,Waipara West Ews,20230730,900,2.5,1.6,84,0.1,
4335,Waipara West Ews,20230730,1000,6.5,4.4,69,1.3,
4336,Waipara West Ews,20230730,1100,9,6.2,63,2.4,
4337,Waipara West Ews,20230730,1200,10.7,7.2,57,2.6,
4338,Waipara West Ews,20230730,1300,12.3,8.7,58,4.3,
4339,Waipara West Ews,20230730,1400,14.2,9.2,47,3.1,
4340,Waipara West Ews,20230730,1500,13.5,9,51,3.6,
4341,Waipara West Ews,20230730,1600,13.1,9.4,58,5.1,
4342,Waipara West Ews,20230730,1700,9.3,7.5,76,5.3,
4343,Waipara West Ews,20230730,1800,6.8,5.9,87,4.8,
4344,Waipara West Ews,20230730,1900,6,5.3,89,4.3,
4345,Waipara West Ews,20230730,2000,5.5,4.5,85,3.2,
4346,Waipara West Ews,20230730,2100,3.7,3.1,89,2.1,
4347,Waipara West Ews,20230730,2200,3.4,2.7,87,1.5,
4348,Waipara West Ews,20230730,2300,5.4,3.7,74,1.2,
4349,Waipara West Ews,20230731,0,5.3,3.7,75,1.2,
4350,Waipara West Ews,20230731,100,6,4.1,71,1.2,
4351,Waipara West Ews,20230731,200,7.2,4.8,66,1.3,
4352,Waipara West Ews,20230731,300,7.2,4.9,67,1.5,
4353,Waipara West Ews,20230731,400,7.7,5.1,64,1.4,
4354,Waipara West Ews,20230731,500,8.3,5.5,62,1.5,
4355,Waipara West Ews,20230731,900,13.4,8.4,46,2,
4356,Waipara West Ews,20230731,1000,14.8,9.2,42,2.1,
4357,Waipara West Ews,20230731,1100,15.8,10.4,46,4.2,
4358,Waipara West Ews,20230731,1200,16.6,10.6,42,3.7,
4359,Waipara West Ews,20230731,1300,16.7,10.8,43,4.1,
4360,Waipara West Ews,20230731,1400,17.2,11.1,42,4.2,
4361,Waipara West Ews,20230731,1500,15.6,10,44,3.4,
4362,Waipara West Ews,20230731,1600,15.9,10.2,44,3.7,
4363,Waipara West Ews,20230731,1700,15.1,9.2,40,1.6,
4364,Waipara West Ews,20230731,1800,14.2,8.6,41,1.2,
4365,Waipara West Ews,20230731,1900,13.7,8.5,44,1.7,
4366,Waipara West Ews,20230731,2000,13.6,8.4,44,1.6,
4367,Waipara West Ews,20230731,2100,13.3,8,42,0.7,
4368,Waipara West Ews,20230731,2200,14.2,8.7,42,1.5,
4369,Waipara West Ews,20230731,2300,14.3,8.7,41,1.3,
4370,Waipara West Ews,20230801,0,14.2,8.8,43,1.8,
4371,Waipara West Ews,20230801,100,13.2,8.6,49,2.7,
4372,Waipara West Ews,20230801,200,13.5,9.2,53,4.1,
4373,Waipara West Ews,20230801,900,13.2,7.1,34,-2.3,
4374,Waipara West Ews,20230801,1000,14.6,7.7,30,-2.7,
4375,Waipara West Ews,20230801,1100,15.3,7.8,26,-4,
4376,Waipara West Ews,20230801,1200,15.2,8.3,31,-1.8,
4377,Waipara West Ews,20230801,1300,15.3,8.6,33,-0.8,
4378,Waipara West Ews,20230801,1400,15.9,9.3,36,0.9,
4379,Waipara West Ews,20230801,1500,13.8,8.6,44,1.8,
4380,Waipara West Ews,20230801,1600,14.5,8.2,35,-0.8,
4381,Waipara West Ews,20230801,1700,11.2,8.2,64,4.7,
4382,Waipara West Ews,20230801,1800,9.9,7.6,70,4.7,
4383,Waipara West Ews,20230801,1900,7.8,5.8,72,3.1,
4384,Waipara West Ews,20230801,2000,7.9,5.3,64,1.5,
4385,Waipara West Ews,20230801,2100,9.1,5.2,49,-1,
4386,Waipara West Ews,20230801,2200,9.3,5.2,48,-1.1,
4387,Waipara West Ews,20230801,2300,9.6,5.1,43,-2.3,
4388,Waipara West Ews,20230802,0,9.3,5,45,-2,
4389,Waipara West Ews,20230802,100,6.9,4.6,67,1.2,
4390,Waipara West Ews,20230802,1000,7.7,3.8,47,-2.9,
4391,Waipara West Ews,20230802,1100,8.3,4.2,45,-2.9,
4392,Waipara West Ews,20230802,1200,8.4,4,42,-3.7,
4393,Waipara West Ews,20230802,1300,9,4.7,44,-2.6,
4394,Waipara West Ews,20230802,1400,8.3,4.1,44,-3.2,
4395,Waipara West Ews,20230802,1500,8.8,3.8,35,-5.8,
4396,Waipara West Ews,20230802,1600,7.7,3.5,43,-4.1,
4397,Waipara West Ews,20230802,1700,6.6,2.6,43,-5,
4398,Waipara West Ews,20230802,1800,6.2,2.2,42,-5.7,
4399,Waipara West Ews,20230802,1900,5.4,1.9,47,-5,
4400,Waipara West Ews,20230802,2000,5.1,1.7,47,-5.2,
4401,Waipara West Ews,20230802,2100,5.4,1.7,44,-5.8,
4402,Waipara West Ews,20230802,2200,5.1,1.6,46,-5.5,
4403,Waipara West Ews,20230802,2300,5.7,1.9,43,-5.9,
4404,Waipara West Ews,20230803,0,5.8,2,43,-5.8,
4405,Waipara West Ews,20230803,100,5.7,2,44,-5.6,
4406,Waipara West Ews,20230803,200,5.6,1.9,44,-5.6,
4407,Waipara West Ews,20230803,1000,6.7,4.4,66,0.8,
4408,Waipara West Ews,20230803,1100,7.7,5.3,66,1.8,
4409,Waipara West Ews,20230803,1200,8.5,5.8,63,1.9,
4410,Waipara West Ews,20230803,1300,8.8,5.9,61,1.7,
4411,Waipara West Ews,20230803,1400,9.3,6.4,62,2.4,
4412,Waipara West Ews,20230803,1500,9.2,6.3,62,2.3,
4413,Waipara West Ews,20230803,1600,9.4,6.4,61,2.3,
4414,Waipara West Ews,20230803,1700,8.6,6.2,67,2.8,
4415,Waipara West Ews,20230803,1800,7.3,5.6,76,3.4,
4416,Waipara West Ews,20230803,1900,4.9,4,85,2.6,
4417,Waipara West Ews,20230803,2000,5.9,4.9,84,3.4,
4418,Waipara West Ews,20230803,2100,5.1,4.2,86,3,
4419,Waipara West Ews,20230804,900,2.1,1.6,90,0.7,
4420,Waipara West Ews,20230804,1000,6,4.8,81,3,
4421,Waipara West Ews,20230804,1100,8.1,6.1,72,3.4,
4422,Waipara West Ews,20230804,1200,10.7,7.7,63,4,
4423,Waipara West Ews,20230804,1300,12.6,8.5,54,3.6,
4424,Waipara West Ews,20230804,1400,12.9,8.6,52,3.3,
4425,Waipara West Ews,20230804,1500,13.7,9.2,51,3.8,
4426,Waipara West Ews,20230804,1600,12.9,9.2,58,4.9,
4427,Waipara West Ews,20230804,1700,10,8,74,5.6,
4428,Waipara West Ews,20230804,1800,7.4,6.4,85,5.1,
4429,Waipara West Ews,20230804,1900,5.8,5.1,89,4.1,
4430,Waipara West Ews,20230804,2000,8.5,6.1,67,2.7,
4431,Waipara West Ews,20230804,2100,8.2,5.9,68,2.7,
4432,Waipara West Ews,20230804,2200,9.9,8.2,78,6.3,
4433,Waipara West Ews,20230804,2300,8.9,7.3,79,5.5,
4434,Waipara West Ews,20230805,0,8.6,7.1,80,5.4,
4435,Waipara West Ews,20230805,100,8,6.7,81,5,
4436,Waipara West Ews,20230805,900,6.5,5.8,90,5,
